record_type,priority,action,name,city,country,current_category,current_subcategory,current_vegan_level,target_vegan_level,plants_pack_id,plants_pack_slug,current_address,current_website,current_phone,current_opening_hours,current_description,current_main_image_url,verification_level,fields_to_fix,official_source_to_scrape,google_maps_search_url,happycow_or_secondary_source,instagram_or_social_search,evidence_needed,reason_for_action,notes_for_agent
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Bohemian Kids,Leipzig,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,2d8f7374-627d-4fcf-927f-195ae045ecea,bohemian-kids-leipzig,,https://www.bohemiankidscafe.de,,Mo-Sa 09:00-18:00; Su 10:00-17:00,"Bohemian Kids offers a vibrant, family-friendly atmosphere with a menu bursting with colorful, plant-based dishes that cater to all ages. Delight in their creative vegan pizzas topped with fresh, seasonal vegetables, or indulge in hearty, house-made vegan burgers paired with zesty sides. With an emphasis on organic ingredients, this spot is perfect for parents looking to nourish their kids with wh",https://images.happycow.net/venues/1024/28/61/hcmp286178_1553207.jpeg,2,"phone, address",https://www.bohemiankidscafe.de,https://www.google.com/maps/search/Bohemian+Kids+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Bohemian+Kids+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Bohemian+Kids%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Brotgefuehle,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,6d21bcd8-5c98-4962-9432-0ed87a02b964,brotgefuehle-leipzig,"6 Brühl, Leipzig, 04109, Germany",https://brotgefuehle.de/,+49 341 2476637,Mo 10:00-18:00; Tu 10:00-18:00; We 10:00-18:00; Th 10:00-18:00; Fr 10:00-18:00; Sa 10:00-18:00; Su 10:00-16:00,"Vegan-focused restaurant in Leipzig, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/6d21bcd8-5c98-4962-9432-0ed87a02b964.webp?v=mp224tqr,2,plants_pack_description,https://brotgefuehle.de/,https://www.google.com/maps/search/Brotgefuehle+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Brotgefuehle+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brotgefuehle%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Cafe Katzentempel,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,4bc1df1a-055e-4f50-84bc-41ea28cfe129,cafe-katzentempel-leipzig,"1 Nürnberger Straße, Leipzig, 04103, Germany",https://www.katzentempel.de/standorte/leipzig/,+49 341 25690874,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 10:00-19:00,"Vegan restaurant in Leipzig, Germany.",https://katzentempel.de/wp-content/uploads/2025/12/Logo-300x138.png,2,plants_pack_description,https://www.katzentempel.de/standorte/leipzig/,https://www.google.com/maps/search/Cafe+Katzentempel+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Cafe+Katzentempel+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Cafe+Katzentempel%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Café Kandler an der Thomaskirche,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,1237606a-58f0-4831-97d5-a02b9fca0b77,cafe-kandler-an-der-thomaskirche-leipzig,"11 Thomaskirchhof, Leipzig, 04109, Germany",https://cafekandler.de/thomaskirchhof.htm,+49 341 2132181,Mo 10:00-18:00; Tu 10:00-18:00; We 10:00-18:00; Th 10:00-18:00; Fr 10:00-18:00; Sa 09:00-18:00; Su 09:00-18:00,"Fully vegan restaurant serving cake cuisine in Leipzig, Germany.",https://images.happycow.net/venues/1024/37/54/hcmp375406_2735738.jpeg,2,plants_pack_description,https://cafekandler.de/thomaskirchhof.htm,https://www.google.com/maps/search/Caf%C3%A9+Kandler+an+der+Thomaskirche+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Caf%C3%A9+Kandler+an+der+Thomaskirche+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Caf%C3%A9+Kandler+an+der+Thomaskirche%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Café Sòley,Leipzig,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,bcd20a03-8ce6-4de3-8d58-85a980e73b93,cafe-soley-leipzig,,http://www.cafe-soley.de,+49 341 2276610,Mo-Fr 07:00-20:00; Sa 10:00-20:00,"Café Sòley brings the vibrant flavors of Turkish cuisine to Leipzig with an entirely plant-based menu, featuring dishes such as hearty lentil köfte, creamy hummus, and fresh tabbouleh. The cozy, colorful atmosphere invites diners to enjoy intricate spice blends in both classic favorites and innovative vegan twists, making it a delightful spot for those seeking a healthy yet flavorful dining experi",https://images.happycow.net/venues/1024/37/54/hcmp375406_2735738.jpeg,2,address,http://www.cafe-soley.de,https://www.google.com/maps/search/Caf%C3%A9+S%C3%B2ley+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Caf%C3%A9+S%C3%B2ley+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Caf%C3%A9+S%C3%B2ley%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Dein Deli,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,dcd457ce-0ca8-4202-bf1a-ed035c0363d5,dein-deli-leipzig,"12a Wolfgang-Heinze-Straße, Leipzig, 04277, Germany",https://leipzig-deli.tumblr.com/,,Tu 12:00-22:00; We 12:00-22:00; Th 12:00-22:00; Fr 12:00-22:00; Sa 12:00-22:00; Su 12:00-22:00,fine. fast. vegan. Wolfgang Heinze Straße 12a Leipzig Pre-order by telephone 0341 - 23 80 1402 Tue to Thu Lunch from 11.30 a.m. to 2 p.m. / Burger & Co. 5 p.m. to 9 p.m. / Fri: Lunch from 11.30 a.m. to 9 p.m....,https://64.media.tumblr.com/71ec9458e84bfb8c01f3937872342c4b/71406e482118bdb2-75/s128x128u_c1/b014870de6d90477687918433d130028f812bd2f.jpg,2,phone,https://leipzig-deli.tumblr.com/,https://www.google.com/maps/search/Dein+Deli+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Dein+Deli+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Dein+Deli%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,Eisbrennerei,Leipzig,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e88bcc2e-2c80-48ae-94f6-52d822d50fc9,eisbrennerei-leipzig,97 Karl-Liebknecht-Straße,https://www.eisbrennerei.de,+49 160 7109547,"Mo-Fr 13:00+; Sa,Su 12:00+","Eisbrennerei in Leipzig offers an innovative twist on traditional German cuisine with a fully vegan menu featuring dishes like smoked tofu schnitzel and seasonal vegetable strudel. Guests can enjoy a cozy atmosphere while sipping on craft cocktails and locally sourced organic wines, making it a perfect spot for both casual meals and special occasions. Don't miss their homemade plant-based desserts",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/e88bcc2e-2c80-48ae-94f6-52d822d50fc9.png,2,,https://www.eisbrennerei.de,https://www.google.com/maps/search/Eisbrennerei+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Eisbrennerei+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Eisbrennerei%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Goldhelm Schokolade,Leipzig,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,ac394e16-fc5c-445a-a87b-d358a883550a,goldhelm-schokolade-leipzig,1-7 Grimmaische Straße,http://www.goldhelm-schokolade.com/,,Mo-Sa 10:00-20:00,"Goldhelm Schokolade in Leipzig offers an exquisite selection of artisanal vegan chocolates, creatively crafted using organic ingredients and unique flavor combinations like cardamom and sea salt. Guests can indulge in exquisite chocolate tastings or relax in a cozy atmosphere while enjoying vegan pastries, all served with a focus on sustainability and ethical sourcing. The shop also features a sel",https://images.happycow.net/venues/1024/37/54/hcmp375406_2735737.jpeg,2,phone,http://www.goldhelm-schokolade.com/,https://www.google.com/maps/search/Goldhelm+Schokolade+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=Goldhelm+Schokolade+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Goldhelm+Schokolade%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,endless,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,c4edbac3-ce9a-463a-a925-7420ac5e0015,endless-leipzig,24 Brühl,https://www.endless-restaurant.de/,0491 7999999999,"Mo off; Tu-Th 09:00-18:00; Fr 09:00-18:00; Sa 09:00-19:00; Su,PH 09:00-17:00","Ein pflanzenreiches Cafe und Restaurant im Herzen von Leipzig. Perfekt, um den Alltag mit köstlichem Essen, frischen Getränken und einer schönen Atmosphäre zu genießen. Besucht uns und lasst euch im Endless ein Lächeln ins Gesicht zaubern.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/c4edbac3-ce9a-463a-a925-7420ac5e0015.webp?v=mp2fz9wi,2,,https://www.endless-restaurant.de/,https://www.google.com/maps/search/endless+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=endless+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22endless%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Buch - Café Augustin,Lindau (Bodensee),Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,78f4de60-474e-4f87-964b-d513ee39c2a1,buch-cafe-augustin-lindau-bodensee,,https://www.altemoellersche.de/augustin/,+49 8382 8998390,Mo-Su 10:00-22:00,"Buch - Café Augustin offers a delightful escape for vegans with its specialty in mouthwatering cakes and pastries, all made from plant-based ingredients. Nestled in the charming town of Lindau, this café features a cozy ambiance where patrons can enjoy rich flavors, from decadent chocolate torte to light fruit tortes, complemented by a selection of organic coffees and teas. The welcoming atmospher",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/78f4de60-474e-4f87-964b-d513ee39c2a1.webp?v=mp23a7en,2,address,https://www.altemoellersche.de/augustin/,https://www.google.com/maps/search/Buch+-+Caf%C3%A9+Augustin+Lindau+%28Bodensee%29+Germany,https://www.happycow.net/searchmap?s=3&location=Buch+-+Caf%C3%A9+Augustin+Lindau+%28Bodensee%29+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Buch+-+Caf%C3%A9+Augustin%22+%22Lindau+%28Bodensee%29%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Café Brazil,Lubeck,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,580d3dfd-449c-453a-a9d9-9f54f218730f,cafe-brazil-lubeck,,https://www.cafe-brazil.net/,+49 451 7020284,,"Café Brazil offers a vibrant array of internationally-inspired vegan dishes, from spicy Brazilian feijoada made with lentils to comforting Italian risottos crafted with seasonal vegetables. Guests can enjoy a warm, inviting atmosphere adorned with art and music, perfect for savoring delicacies alongside a selection of organic wines and innovative smoothies. Don't miss their weekly specials that hi",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/580d3dfd-449c-453a-a9d9-9f54f218730f.png,2,"opening_hours, address",https://www.cafe-brazil.net/,https://www.google.com/maps/search/Caf%C3%A9+Brazil+Lubeck+Germany,https://www.happycow.net/searchmap?s=3&location=Caf%C3%A9+Brazil+Lubeck+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Caf%C3%A9+Brazil%22+%22Lubeck%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
